date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total
2020-08-14,08:00,ZG,,312,,0,0,,275,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,18,83,341,424
2020-08-15,08:00,ZG,,312,,0,0,,275,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19,89,306,395
2020-08-16,08:00,ZG,,312,,0,0,,275,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19,89,255,344
2020-08-17,08:00,ZG,,315,,1,0,,275,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,18,87,297,384
2020-08-18,08:00,ZG,,317,,1,0,,277,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,16,70,313,383
2020-08-19,08:00,ZG,,319,,0,0,,278,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,15,70,285,355
2020-08-20,08:00,ZG,,321,,0,0,,287,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,16,84,258,342
2020-08-21,08:00,ZG,,323,,0,0,,287,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,23,97,273,370
2020-08-22,08:00,ZG,,323,,0,0,,287,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,20,68,245,313
2020-08-23,08:00,ZG,,323,,0,0,,287,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,20,68,233,301
2020-08-24,08:00,ZG,,334,,3,0,,287,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,22,71,318,389
2020-08-25,08:00,ZG,,338,,3,0,,296,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,24,72,321,393
2020-08-26,08:00,ZG,,340,,3,1,,297,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,25,56,310,366
2020-08-27,08:00,ZG,,341,,3,1,,297,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,24,54,257,311
2020-08-28,08:00,ZG,,344,,3,1,,301,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19,42,244,286
2020-08-29,08:00,ZG,,344,,3,1,,301,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19,43,234,277
2020-08-30,08:00,ZG,,344,,3,1,,301,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19,43,213,256
2020-08-31,08:00,ZG,,349,,4,0,,311,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19,40,247,287
2020-09-01,08:00,ZG,,353,,4,0,,311,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,14,33,248,281
2020-09-02,08:00,ZG,,354,,3,0,,314,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,14,31,216,247
2020-09-03,08:00,ZG,,361,,2,0,,316,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,12,23,187,210
2020-09-04,08:00,ZG,,371,,2,0,,317,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,24,17,166,183
2020-09-05,08:00,ZG,,371,,2,0,,317,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,29,21,158,179
2020-09-06,08:00,ZG,,371,,2,0,,317,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,28,36,147,183
2020-09-07,08:00,ZG,,377,,1,0,,318,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,34,42,165,207
2020-09-08,08:00,ZG,,384,,0,0,,327,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,38,51,175,226
2020-09-09,08:00,ZG,,386,,0,0,,335,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,32,43,149,192
2020-09-10,08:00,ZG,,388,,0,0,,335,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,32,60,134,194
2020-09-11,08:00,ZG,,392,,0,0,,338,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,30,51,126,177
2020-09-12,08:00,ZG,,392,,0,0,,338,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,30,47,116,163
2020-09-13,08:00,ZG,,392,,0,0,,338,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,30,47,113,160
2020-09-14,08:00,ZG,,404,,1,0,,342,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,27,74,149,223
2020-09-15,08:00,ZG,,408,,1,0,,359,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,20,54,148,202
2020-09-16,08:00,ZG,,409,,1,0,,363,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,18,53,155,208
2020-09-17,08:00,ZG,,410,,0,0,,376,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,19,54,134,188
2020-09-18,08:00,ZG,,414,,0,0,,376,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,14,47,130,177
2020-09-19,08:00,ZG,,414,,0,0,,376,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,13,47,127,174
2020-09-20,08:00,ZG,,414,,0,0,,376,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,13,47,118,165
2020-09-21,08:00,ZG,,416,,0,0,,376,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,12,41,183,224
2020-09-22,08:00,ZG,,417,,1,0,,394,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,14,39,195,234
2020-09-23,08:00,ZG,,423,,1,0,,394,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,16,38,182,220
2020-09-24,08:00,ZG,,424,,2,0,,397,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,14,38,172,210
2020-09-25,08:00,ZG,,429,,3,0,,397,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,18,35,178,213
2020-09-26,08:00,ZG,,429,,3,0,,397,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,18,31,175,206
2020-09-27,08:00,ZG,,429,,3,0,,397,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,18,31,170,201
2020-09-28,08:00,ZG,,432,,2,0,,400,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,13,31,233,264
2020-09-29,08:00,ZG,,433,,3,0,,408,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,17,56,250,306
2020-09-30,08:00,ZG,,441,,4,0,,409,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,20,55,233,288
2020-10-01,08:00,ZG,,447,,2,0,,410,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,23,71,231,302
2020-10-02,08:00,ZG,,450,,0,0,,410,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,23,71,231,302
2020-10-03,08:00,ZG,,467,,0,0,,410,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,23,71,231,302
2020-10-04,08:00,ZG,,484,,0,0,,410,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,33,99,244,343
2020-10-05,08:00,ZG,,485,,2,0,,421,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,55,116,346,462
2020-10-06,08:00,ZG,,510,,2,0,,421,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,63,126,362,488
2020-10-07,08:00,ZG,,536,,2,0,,421,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,69,127,350,477
2020-10-08,08:00,ZG,,564,,7,0,,428,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,87,162,333,495
2020-10-09,08:00,ZG,,591,,6,0,,433,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,87,162,333,495
2020-10-10,08:00,ZG,,619,,6,0,,433,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,187,162,333,495
2020-10-11,08:00,ZG,,662,,6,0,,466,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,191,231,266,497
2020-10-12,08:00,ZG,,670,,7,1,,470,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,213,220,359,579
2020-10-13,08:00,ZG,,700,,9,2,,478,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,232,202,381,583
2020-10-14,08:00,ZG,,746,,8,1,,505,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,251,195,364,559
2020-10-15,08:00,ZG,,792,,8,1,,532,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,278,174,336,510
2020-10-16,08:00,ZG,,845,,10,1,,558,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,303,174,336,510
2020-10-17,08:00,ZG,,904,,10,1,,592,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,324,174,336,510
2020-10-18,08:00,ZG,,957,,10,1,,624,9,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,312,201,315,516
2020-10-19,08:00,ZG,,962,,15,2,,640,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,344,230,516,746
2020-10-20,08:00,ZG,,1014,,14,1,,660,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,369,213,521,734
2020-10-21,08:00,ZG,,1075,,14,1,,696,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,399,130,505,635
2020-10-22,08:00,ZG,,1149,,17,2,,740,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,414,143,482,625
2020-10-23,08:00,ZG,,1212,,16,2,,788,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,424,143,482,625
2020-10-24,08:00,ZG,,1286,,16,2,,852,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,436,143,439,582
2020-10-25,08:00,ZG,,1354,,16,2,,908,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,450,234,411,645
2020-10-26,08:00,ZG,,1403,,15,3,,943,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,507,247,505,752
2020-10-27,08:00,ZG,,1469,,22,2,,952,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,527,294,462,756
2020-10-28,08:00,ZG,,1544,,23,2,,1007,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,529,289,367,656
2020-10-29,08:00,ZG,,1608,,25,3,,1069,10,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,532,337,301,638
2020-10-30,08:00,ZG,,1674,,32,3,,1131,11,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,554,293,274,567
2020-10-31,08:00,ZG,,1776,,33,4,,1211,11,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,529,336,251,587
2020-11-01,08:00,ZG,,1814,,29,4,,1274,11,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,503,290,240,530
2020-11-02,08:00,ZG,,1845,,33,4,,1330,12,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,503,278,246,524
2020-11-03,08:00,ZG,,1895,,36,4,,1379,13,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,503,276,186,462
2020-11-04,08:00,ZG,,1967,,35,4,,1451,13,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,524,276,143,419
2020-11-05,08:00,ZG,,2062,,35,4,,1525,13,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,528,348,98,446
2020-11-06,08:00,ZG,,2133,,30,4,,1592,13,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,498,370,54,424
2020-11-07,08:00,ZG,,2183,,30,3,,1672,13,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,470,386,39,425
2020-11-08,08:00,ZG,,2238,,30,5,,1754,14,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,476,376,24,400
2020-11-09,08:00,ZG,,2276,,31,5,,1786,14,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,478,465,31,496
2020-11-10,08:00,ZG,,2313,,29,5,,1820,15,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,476,489,27,516
2020-11-11,08:00,ZG,,2369,,29,4,,1878,15,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,452,477,24,501
2020-11-12,08:00,ZG,,2425,,28,5,,1956,17,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,445,540,17,557
2020-11-13,08:00,ZG,,2506,,30,6,,2044,17,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,431,540,17,557
2020-11-14,08:00,ZG,,2561,,29,2,,2112,18,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,430,540,17,557
2020-11-15,08:00,ZG,,2608,,31,2,,2157,21,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,418,541,15,556
2020-11-16,08:00,ZG,,2644,,31,2,,2205,21,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,441,551,12,563
2020-11-17,08:00,ZG,,2701,,33,2,,2237,23,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,460,599,9,608
2020-11-18,08:00,ZG,,2766,,30,2,,2283,23,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,472,618,7,625
2020-11-19,08:00,ZG,,2835,,30,3,,2338,25,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,461,583,8,591
2020-11-20,08:00,ZG,,2883,,32,3,,2397,25,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,435,553,8,561
2020-11-21,08:00,ZG,,2943,,27,4,,2483,25,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,422,559,8,567
2020-11-22,08:00,ZG,,2982,,23,5,,2533,27,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,423,569,7,576
2020-11-23,08:00,ZG,,3025,,25,4,,2575,27,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,432,571,6,577
2020-11-24,08:00,ZG,,3068,,29,4,,2609,27,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,432,578,7,585
2020-11-25,08:00,ZG,,3126,,32,5,,2667,27,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,419,535,7,542
2020-11-26,08:00,ZG,,3186,,26,5,,2740,27,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,397,503,5,508
2020-11-27,08:00,ZG,,3227,,23,5,,2802,28,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,397,463,4,467
2020-11-28,08:00,ZG,,3289,,21,5,,2862,30,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,388,456,4,460
2020-11-29,08:00,ZG,,3329,,22,5,,2910,31,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,380,483,2,485
2020-11-30,08:00,ZG,,3356,,24,5,,2944,32,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,343,483,2,485
2020-12-01,08:00,ZG,,3400,,22,5,,3023,34,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,347,504,3,507
2020-12-02,08:00,ZG,,3456,,22,4,,3075,34,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,352,488,3,491
2020-12-03,08:00,ZG,,3525,,19,4,,3137,36,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,359,490,4,494
2020-12-04,08:00,ZG,,3571,,21,4,,3174,38,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,384,508,4,512
2020-12-05,08:00,ZG,,3641,,25,3,,3217,40,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,384,522,5,527
2020-12-06,08:00,ZG,,3673,,25,3,,3249,40,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,367,525,5,530
2020-12-07,08:00,ZG,,3706,,26,3,,3299,40,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,350,541,5,546
2020-12-08,08:00,ZG,,3747,,26,3,,3356,41,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,353,512,5,517
2020-12-09,08:00,ZG,,3799,,21,4,,3403,43,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,348,517,1,518
2020-12-10,08:00,ZG,,3851,,22,4,,3458,45,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,357,543,0,543
2020-12-11,08:00,ZG,,3898,,25,4,,3495,46,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,356,519,0,519
2020-12-12,08:00,ZG,,3961,,25,4,,3558,47,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,304,544,0,544
2020-12-13,08:00,ZG,,4001,,23,4,,3647,50,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,322,596,0,596
2020-12-14,08:00,ZG,,4038,,24,4,,3664,52,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,318,604,2,606
2020-12-15,08:00,ZG,,4095,,23,4,,3722,55,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,321,606,3,609
2020-12-16,08:00,ZG,,4157,,23,4,,3780,56,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,303,598,3,601
2020-12-17,08:00,ZG,,4220,,24,4,,3860,57,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,340,598,8,606
2020-12-18,08:00,ZG,,4265,,23,4,,3868,57,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,360,619,15,634
2020-12-19,08:00,ZG,,4327,,25,4,,3910,57,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,308,597,17,614
2020-12-20,08:00,ZG,,4393,,25,4,,4026,59,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,328,586,18,604
2020-12-21,08:00,ZG,,4424,,29,3,,4037,59,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,325,602,28,630
2020-12-22,08:00,ZG,,4481,,25,3,,4095,61,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,360,561,49,610
2020-12-23,08:00,ZG,,4517,,22,4,,4096,61,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,360,523,61,584
2020-12-24,08:00,ZG,,4575,,19,4,,4154,61,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,341,494,73,567
2020-12-25,08:00,ZG,,4627,,17,4,,4223,63,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,361,470,105,575
2020-12-26,08:00,ZG,,4650,,15,4,,4224,65,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,333,447,108,555
2020-12-27,08:00,ZG,,4683,,15,4,,4285,65,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,306,443,107,550
2020-12-28,08:00,ZG,,4710,,15,3,,4339,65,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,285,413,125,538
2020-12-29,08:00,ZG,,4764,,15,4,,4413,66,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,249,425,134,559
2020-12-30,08:00,ZG,,4829,,17,3,,4513,67,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,280,446,116,562
2020-12-31,08:00,ZG,,4888,,16,4,,4541,67,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,301,441,107,548
2021-01-01,08:00,ZG,,4960,,17,4,,4592,67,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,320,474,160,634
2021-01-02,08:00,ZG,,4989,,19,4,,4601,68,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,337,521,160,681
2021-01-03,08:00,ZG,,5026,,18,4,,4619,70,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,306,507,204,711
2021-01-04,08:00,ZG,,5066,,16,3,,4686,74,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,324,514,269,783
2021-01-05,08:00,ZG,,5137,,19,4,,4737,76,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,358,493,274,767
2021-01-06,08:00,ZG,,5217,,23,4,,4781,78,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,358,481,375,856
2021-01-07,08:00,ZG,,5260,,24,4,,4824,78,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,394,484,333,817
2021-01-08,08:00,ZG,,5324,,27,5,,4851,79,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,383,456,337,793
2021-01-09,08:00,ZG,,5365,,23,5,,4900,82,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,346,456,320,776
2021-01-10,08:00,ZG,,5400,,21,5,,4971,83,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,351,459,327,786
2021-01-11,08:00,ZG,,5432,,18,5,,4998,83,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,349,414,349,763
2021-01-12,08:00,ZG,,5461,,18,5,,5028,84,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,338,427,310,737
2021-01-13,08:00,ZG,,5511,,20,5,,5087,86,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,324,422,228,650
2021-01-14,08:00,ZG,,5564,,19,5,,5151,89,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,310,427,208,635
2021-01-15,08:00,ZG,,5585,,17,4,,5184,91,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,298,409,180,589
2021-01-16,08:00,ZG,,5613,,16,4,,5222,93,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,286,389,151,540
2021-01-17,08:00,ZG,,5626,,16,3,,5241,99,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,265,358,174,532
2021-01-18,08:00,ZG,,5648,,15,3,,5284,99,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,255,339,183,522
2021-01-19,08:00,ZG,,5682,,15,3,,5328,99,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,235,353,140,493
2021-01-20,08:00,ZG,,5721,,13,3,,5384,102,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,227,366,123,489
2021-01-21,08:00,ZG,,5758,,12,2,,5426,105,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,222,361,99,460
2021-01-22,08:00,ZG,,5789,,9,2,,5460,107,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,212,409,116,525
2021-01-23,08:00,ZG,,5824,,11,3,,5505,107,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,224,428,111,539
2021-01-24,08:00,ZG,,5846,,8,2,,5515,107,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,229,435,102,537
2021-01-25,08:00,ZG,,5854,,8,2,,5518,107,https://www.zg.ch/behoerden/gesundheitsdirektion/statistikfachstelle/themen/gesundheit/corona,227,419,130,549
