date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,ncumul_hosp,ncumul_ICU,ncumul_vent,ncumul_released,ncumul_deceased,source,current_quarantined_total
2020-11-06,14:30,ZH,,28690,330,55,44,,219,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-07,14:30,ZH,,29130,323,60,43,,223,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-08,14:30,ZH,,29998,332,64,46,,232,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-09,14:30,ZH,,30472,359,69,46,,234,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-10,14:30,ZH,,31187,380,65,47,,244,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-11,14:30,ZH,,32206,374,66,47,,252,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-12,14:30,ZH,,33019,361,67,47,,261,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-13,14:30,ZH,,33804,360,66,47,,272,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-14,14:30,ZH,,34526,339,73,49,,278,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-15,14:30,ZH,,35130,347,75,52,,286,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-16,14:30,ZH,,35500,375,69,50,,294,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-17,14:30,ZH,,36365,379,69,51,,302,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-18,14:30,ZH,,37332,392,69,51,,308,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-19,14:30,ZH,,38117,372,65,44,,312,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-20,14:30,ZH,,38844,371,70,47,,319,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-21,14:30,ZH,,39576,370,72,48,,328,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-22,14:30,ZH,,39929,376,72,48,,333,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-23,14:30,ZH,,40255,400,68,44,,336,https://www.zh.ch/de/gesundheit/coronavirus.html,
2020-11-24,14:30,ZH,,,,,,,,https://www.zh.ch/de/gesundheit/coronavirus.html,
