date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined
2020-09-12,14:30,ZH,,6952,,22,10,8,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,569,1066
2020-09-13,14:30,ZH,,6999,,23,10,8,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,569,1066
2020-09-14,14:30,ZH,,7018,,25,10,9,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,569,1066
2020-09-15,14:30,ZH,,7069,,28,10,9,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,548,1030
2020-09-16,14:30,ZH,,7132,,25,11,9,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,548,1030
2020-09-17,14:30,ZH,,7217,,27,11,9,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,568,1003
2020-09-18,14:30,ZH,,7298,,25,10,8,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,568,1003
2020-09-19,14:30,ZH,,7341,,23,12,8,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-09-20,14:30,ZH,,7395,,27,11,8,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-09-21,14:30,ZH,,7436,,23,8,6,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,568,1003
2020-09-22,14:30,ZH,,7480,,26,8,6,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,477,999
2020-09-23,14:30,ZH,,7540,,28,9,6,,148,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,477,999
2020-09-24,14:30,ZH,,7600,,29,11,7,,149,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,475,897
2020-09-25,14:30,ZH,,7666,,33,10,8,,149,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,475,897
2020-09-26,14:30,ZH,,7742,,32,11,8,,149,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-09-27,14:30,ZH,,7773,,32,11,8,,150,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-09-28,14:30,ZH,,7792,,34,11,8,,150,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,475,897
2020-09-29,14:30,ZH,,7853,,31,12,8,,150,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,415,758
2020-09-30,14:30,ZH,,7988,,31,11,9,,150,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,415,758
2020-10-01,14:30,ZH,,8085,,28,10,9,,151,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,526,944
2020-10-02,14:30,ZH,,8217,,31,8,8,,151,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,526,944
2020-10-03,14:30,ZH,,8316,,32,8,8,,151,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-10-04,14:30,ZH,,8516,,32,8,8,,151,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-10-05,14:30,ZH,,8557,,31,8,7,,151,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,526,944
2020-10-06,14:30,ZH,,8717,,26,6,5,,151,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,825,2485
2020-10-07,14:30,ZH,,8900,,23,6,4,,151,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,825,2485
2020-10-08,14:30,ZH,,9048,,24,6,4,,152,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1081,2967
2020-10-09,14:30,ZH,,9282,,36,5,4,,152,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1081,2967
2020-10-10,14:30,ZH,,9551,,42,6,4,,153,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-10-11,14:30,ZH,,9761,,50,7,4,,153,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-10-12,14:30,ZH,,9934,,51,9,7,,153,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1081,2967
2020-10-13,14:30,ZH,,10164,,45,7,6,,153,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1081,2967
2020-10-14,14:30,ZH,,10392,,47,9,7,,154,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1553,3265
2020-10-15,14:30,ZH,,10732,,47,9,7,,154,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1780,3822
2020-10-16,14:30,ZH,,11445,,62,10,7,,157,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1780,3822
2020-10-17,14:30,ZH,,11985,,60,8,6,,157,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-10-18,14:30,ZH,,12509,,71,10,6,,158,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-10-19,14:30,ZH,,12714,,84,10,5,,159,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1780,3822
2020-10-20,14:30,ZH,,13039,,90,12,6,,160,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,3252,7111
2020-10-21,14:30,ZH,,14023,,99,13,8,,160,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,3252,7111
2020-10-22,14:30,ZH,,14800,,101,15,10,,162,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,4291,8582
2020-10-23,14:30,ZH,,15483,,112,20,13,,163,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,4291,8582
2020-10-24,14:30,ZH,,16237,,130,21,16,,164,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-10-25,14:30,ZH,,17307,,159,22,14,,166,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-10-26,14:30,ZH,,17783,,180,22,16,,171,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,4291,8582
2020-10-27,14:30,ZH,,18480,,200,26,19,,175,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5907,
2020-10-28,14:30,ZH,,19503,,201,24,17,,178,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5907,
2020-10-29,14:30,ZH,,20865,,221,26,21,,186,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6880,
2020-10-30,14:30,ZH,,21883,,239,31,22,,190,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6880,
2020-10-31,14:30,ZH,,22936,,237,39,26,,193,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-01,14:30,ZH,,23834,,258,38,31,,195,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-02,14:30,ZH,,24261,,286,41,32,,204,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6880,
2020-11-03,14:30,ZH,,24719,,324,48,32,,207,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8011,
2020-11-04,14:30,ZH,,25816,,336,52,33,,212,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8011,
2020-11-05,14:30,ZH,,27014,,326,52,39,,218,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8473,
2020-11-06,14:30,ZH,,28656,,330,55,44,,223,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8473,
2020-11-07,14:30,ZH,,29094,,323,60,43,,227,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-08,14:30,ZH,,29954,,332,64,46,,236,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-09,14:30,ZH,,30426,,359,69,46,,238,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8473,
2020-11-10,14:30,ZH,,31140,,380,65,47,,248,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8166,
2020-11-11,14:30,ZH,,32151,,374,66,47,,256,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8166,
2020-11-12,14:30,ZH,,32964,,361,67,47,,265,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8642,
2020-11-13,14:30,ZH,,33744,,360,66,47,,276,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8642,
2020-11-14,14:30,ZH,,34463,,339,73,49,,283,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-15,14:30,ZH,,35066,,347,75,52,,292,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-16,14:30,ZH,,35436,,375,69,50,,302,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,8642,
2020-11-17,14:30,ZH,,36300,,379,69,51,,310,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6565,
2020-11-18,14:30,ZH,,37265,,392,69,51,,319,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6565,
2020-11-19,14:30,ZH,,38046,,372,65,44,,326,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,7217,
2020-11-20,14:30,ZH,,38770,,371,70,47,,336,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,7217,
2020-11-21,14:30,ZH,,39497,,370,72,48,,347,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-22,14:30,ZH,,39848,,376,72,48,,356,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-23,14:30,ZH,,40169,,400,68,44,,371,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,7217,
2020-11-24,14:30,ZH,,40963,,395,73,46,,379,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5683,9888
2020-11-25,14:30,ZH,,41775,,389,68,50,,394,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5683,9888
2020-11-26,14:30,ZH,,42440,,397,73,49,,404,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5683,9888
2020-11-27,14:30,ZH,,43201,,389,72,54,,415,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5683,9888
2020-11-28,14:30,ZH,,43930,,369,78,52,,425,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-29,14:30,ZH,,44348,,397,77,54,,434,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-11-30,14:30,ZH,,44720,,410,84,57,,442,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5683,9888
2020-12-01,14:30,ZH,,45497,,393,87,62,,461,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5269,
2020-12-02,14:30,ZH,,46436,,400,89,66,,474,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5269,
2020-12-03,14:30,ZH,,47202,,397,92,60,,484,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6112,
2020-12-04,14:30,ZH,,48173,,393,85,64,,496,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6112,
2020-12-05,14:30,ZH,,48965,,411,85,63,,505,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-06,14:30,ZH,,49419,,430,80,60,,520,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-07,14:30,ZH,,49924,,456,80,63,,531,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6112,
2020-12-08,14:30,ZH,,50929,,491,87,64,,551,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5753,
2020-12-09,14:30,ZH,,51979,,478,84,65,,567,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5753,
2020-12-10,14:30,ZH,,52908,,475,90,68,,588,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6921,
2020-12-11,14:30,ZH,,53945,,483,93,71,,606,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6921,15121
2020-12-12,14:30,ZH,,54704,,489,91,64,,624,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-13,14:30,ZH,,55350,,517,99,66,,641,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-14,14:30,ZH,,55850,,535,97,71,,655,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6921,15121
2020-12-15,14:30,ZH,,56852,,521,98,71,,674,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6516,14545
2020-12-16,14:30,ZH,,57788,,518,107,73,,691,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6516,
2020-12-17,14:30,ZH,,58889,,521,103,73,,706,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,7172,
2020-12-18,14:30,ZH,,59707,,488,99,73,,719,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,7172,
2020-12-19,14:30,ZH,,60520,,493,97,66,,732,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-20,14:30,ZH,,61099,,520,96,69,,757,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-21,14:30,ZH,,61571,,538,98,70,,777,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,7172,15459
2020-12-22,14:30,ZH,,62548,,508,101,72,,797,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6446,
2020-12-23,14:30,ZH,,63754,,498,104,73,,816,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6446,
2020-12-24,14:30,ZH,,64746,,499,98,70,,830,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6446,
2020-12-25,14:30,ZH,,65375,,499,98,70,,844,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-26,14:30,ZH,,65737,,480,106,79,,860,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-27,14:30,ZH,,66201,,494,103,75,,882,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2020-12-28,14:30,ZH,,66731,,498,100,67,,900,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,6446,14737
2020-12-29,14:30,ZH,,67688,,514,105,71,,913,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5514,11430
2020-12-30,14:30,ZH,,68588,,492,97,69,,925,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5514,11430
2020-12-31,14:30,ZH,,69494,,465,96,68,,941,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5514,11430
2021-01-01,14:30,ZH,,70044,,445,96,62,,957,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-02,14:30,ZH,,70421,,455,101,67,,968,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-03,14:30,ZH,,70909,,479,98,69,,977,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-04,14:30,ZH,,71455,,484,102,65,,985,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5514,11430
2021-01-05,14:30,ZH,,72331,,491,104,69,,995,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5204,10749
2021-01-06,14:30,ZH,,73173,,480,99,67,,1003,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5204,10749
2021-01-07,14:30,ZH,,73775,,442,89,63,,1010,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5594,10424
2021-01-08,14:30,ZH,,74448,,417,89,63,,1019,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5594,10424
2021-01-09,14:30,ZH,,74964,,380,86,60,,1030,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-10,14:30,ZH,,75196,,376,87,58,,1038,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-11,14:30,ZH,,75494,,401,87,57,,1048,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,5594,10424
2021-01-12,14:30,ZH,,76081,,393,79,56,,1057,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,4430,8079
2021-01-13,14:30,ZH,,76598,,381,76,54,,1067,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,4430,8079
2021-01-14,14:30,ZH,,77019,,349,75,58,,1075,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,4249,7459
2021-01-15,14:30,ZH,,77378,,336,79,60,,1086,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,4249,7459
2021-01-16,14:30,ZH,,77724,,301,75,56,,1092,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-17,14:30,ZH,,77944,,299,71,56,,1099,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-18,14:30,ZH,,78154,,311,71,54,,1107,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,4249,7459
2021-01-19,14:30,ZH,,78580,,311,72,54,,1122,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2986,5872
2021-01-20,14:30,ZH,,79034,,309,70,56,,1130,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2986,5872
2021-01-21,14:30,ZH,,79350,,298,69,51,,1137,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2986,5872
2021-01-22,14:30,ZH,,79796,,262,69,53,,1144,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,3115,6508
2021-01-23,14:30,ZH,,80142,,256,70,52,,1152,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-24,14:30,ZH,,80342,,252,68,52,,1158,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-25,14:30,ZH,,80538,,258,67,51,,1164,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,3115,6508
2021-01-26,14:30,ZH,,80869,,239,62,42,,1167,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2677,3822
2021-01-27,14:30,ZH,,81239,,236,61,43,,1173,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2677,3822
2021-01-28,14:30,ZH,,81593,,241,67,40,,1179,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2805,4134
2021-01-29,14:30,ZH,,81907,,222,60,36,,1183,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2805,4134
2021-01-30,14:30,ZH,,82154,,216,55,36,,1187,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-01-31,14:30,ZH,,82325,,229,58,33,,1195,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-02-01,14:30,ZH,,82474,,235,51,36,,1198,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2805,4134
2021-02-02,14:30,ZH,,82801,,230,54,36,,1203,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2157,4202
2021-02-03,14:30,ZH,,83076,,221,52,36,,1209,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2157,4202
2021-02-04,14:30,ZH,,83347,,207,50,39,,1212,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2296,5469
2021-02-05,14:30,ZH,,83599,,208,49,36,,1220,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2296,5469
2021-02-06,14:30,ZH,,83818,,200,48,38,,1225,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-02-07,14:30,ZH,,83947,,215,52,38,,1230,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-02-08,14:30,ZH,,84082,,221,50,40,,1235,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2296,5469
2021-02-09,14:30,ZH,,84382,,203,45,36,,1240,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1834,4550
2021-02-10,14:30,ZH,,84632,,203,49,34,,1244,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1834,4550
2021-02-11,14:30,ZH,,84838,,180,47,39,,1244,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1942,4954
2021-02-12,14:30,ZH,,85013,,176,46,39,,1247,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1942,4954
2021-02-13,14:30,ZH,,85216,,165,43,39,,1251,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-02-14,14:30,ZH,,85280,,157,38,32,,1255,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-02-15,14:30,ZH,,85386,,157,41,30,,1258,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1942,4954
2021-02-16,14:30,ZH,,85577,,151,40,29,,1259,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1439,3369
2021-02-17,14:30,ZH,,85756,,147,37,30,,1260,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1439,3369
2021-02-18,14:30,ZH,,85943,,153,40,27,,1261,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1457,3479
2021-02-19,14:30,ZH,,86116,,151,40,24,,1264,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1457,3479
2021-02-20,14:30,ZH,,86265,,145,38,22,,1265,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-02-21,14:30,ZH,,86373,,140,35,21,,1270,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-02-22,14:30,ZH,,86453,,148,31,15,,1271,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1457,3479
2021-02-23,14:30,ZH,,86646,,130,29,16,,1274,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1167,2602
2021-02-24,14:30,ZH,,86814,,122,29,14,,1274,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1167,2602
2021-02-25,14:30,ZH,,86973,,126,31,15,,1275,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1326,3232
2021-02-26,14:30,ZH,,87120,,126,31,16,,1276,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1326,3232
2021-02-27,14:30,ZH,,87264,,132,27,14,,1277,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-02-28,14:30,ZH,,87346,,126,25,11,,1278,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-03-01,14:30,ZH,,87451,,121,24,11,,1281,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1326,3232
2021-03-02,14:30,ZH,,87642,,134,28,10,,1283,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1116,2660
2021-03-03,14:30,ZH,,87780,,137,24,10,,1283,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1116,2660
2021-03-04,14:30,ZH,,88008,,138,27,10,,1284,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1230,2816
2021-03-05,14:30,ZH,,88184,,147,28,8,,1286,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1230,2816
2021-03-06,14:30,ZH,,88403,,143,24,12,,1287,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-03-07,14:30,ZH,,88509,,142,24,10,,1287,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-03-08,14:30,ZH,,88628,,143,24,12,,1290,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1230,2816
2021-03-09,14:30,ZH,,88896,,146,27,12,,1290,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1336,3397
2021-03-10,14:30,ZH,,89144,,136,23,15,,1291,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1336,3397
2021-03-11,14:30,ZH,,89385,,136,26,17,,1294,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1601,4195
2021-03-12,14:30,ZH,,89578,,119,23,17,,1294,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1601,4195
2021-03-13,14:30,ZH,,89785,,127,26,18,,1298,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-03-14,14:30,ZH,,89944,,128,22,16,,1300,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-03-15,14:30,ZH,,90118,,138,23,17,,1305,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1601,4195
2021-03-16,14:30,ZH,,90427,,141,22,17,,1309,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1638,4310
2021-03-17,14:30,ZH,,90718,,132,21,15,,1312,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1638,4310
2021-03-18,14:30,ZH,,91041,,125,19,12,,1313,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1893,5217
2021-03-19,14:30,ZH,,91298,,127,20,13,,1315,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1893,5217
2021-03-20,14:30,ZH,,91599,,132,22,11,,1315,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-03-21,14:30,ZH,,91778,,131,25,12,,1317,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,,
2021-03-22,14:30,ZH,,91981,,144,26,13,,1319,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,1893,5217
2021-03-23,14:30,ZH,,92323,,146,28,19,,1322,https://gd.zh.ch/internet/gesundheitsdirektion/de/themen/coronavirus.html,2043,5342
